Gene1,Gene2,CellLine,Label
7.0,1505.0,0.0,1.0
504.0,30619.0,0.0,1.0
2097.0,7511.0,0.0,1.0
2249.0,29968.0,0.0,1.0
4247.0,35154.0,0.0,1.0
5694.0,3293.0,0.0,1.0
5785.0,31107.0,0.0,1.0
6284.0,38044.0,0.0,1.0
7195.0,7831.0,0.0,1.0
7791.0,34208.0,0.0,1.0
9443.0,5842.0,0.0,1.0
9480.0,6711.0,0.0,1.0
9837.0,32241.0,0.0,1.0
9945.0,2144.0,0.0,1.0
29853.0,31450.0,0.0,1.0
29890.0,29906.0,0.0,1.0
30331.0,6066.0,0.0,1.0
30659.0,30681.0,0.0,1.0
30818.0,31825.0,0.0,1.0
30973.0,2394.0,0.0,1.0
31309.0,34216.0,0.0,1.0
31350.0,5211.0,0.0,1.0
31595.0,3383.0,0.0,1.0
32433.0,3526.0,0.0,1.0
32492.0,32491.0,0.0,1.0
32573.0,5431.0,0.0,1.0
32881.0,893.0,0.0,1.0
33120.0,4658.0,0.0,1.0
33517.0,35146.0,0.0,1.0
33594.0,7931.0,0.0,1.0
35149.0,35158.0,0.0,1.0
35739.0,5767.0,0.0,1.0
38723.0,36206.0,0.0,1.0
39598.0,39602.0,0.0,1.0
39604.0,39598.0,0.0,1.0
39604.0,39602.0,0.0,1.0
38668.0,29906.0,0.0,0.0
8671.0,2936.0,0.0,0.0
32573.0,5767.0,0.0,0.0
3526.0,705.0,0.0,0.0
33484.0,7511.0,0.0,0.0
30733.0,29973.0,0.0,0.0
2476.0,7183.0,0.0,0.0
30569.0,35149.0,0.0,0.0
7067.0,2833.0,0.0,0.0
2097.0,5211.0,0.0,0.0
35739.0,30056.0,0.0,0.0
32428.0,32978.0,0.0,0.0
30056.0,9837.0,0.0,0.0
36701.0,30818.0,0.0,0.0
30532.0,30174.0,0.0,0.0
2531.0,31922.0,0.0,0.0
2349.0,35280.0,0.0,0.0
33536.0,39463.0,0.0,0.0
4247.0,32428.0,0.0,0.0
31007.0,35157.0,0.0,0.0
35705.0,7791.0,0.0,0.0
35865.0,6504.0,0.0,0.0
39604.0,5958.0,0.0,0.0
33517.0,32764.0,0.0,0.0
38968.0,31214.0,0.0,0.0
32508.0,30806.0,0.0,0.0
37682.0,6504.0,0.0,0.0
705.0,31820.0,0.0,0.0
31500.0,31214.0,0.0,0.0
30659.0,31820.0,0.0,0.0
30973.0,388.0,0.0,0.0
30532.0,7513.0,0.0,0.0
35739.0,8855.0,0.0,0.0
32620.0,29853.0,0.0,0.0
4467.0,31587.0,0.0,0.0
33037.0,927.0,0.0,0.0
7.0,1505.0,1.0,1.0
388.0,35891.0,1.0,1.0
388.0,38084.0,1.0,1.0
1177.0,30900.0,1.0,1.0
1637.0,388.0,1.0,1.0
1637.0,35891.0,1.0,1.0
1735.0,4907.0,1.0,1.0
1735.0,7538.0,1.0,1.0
1735.0,30464.0,1.0,1.0
1735.0,32193.0,1.0,1.0
1735.0,32764.0,1.0,1.0
2097.0,7511.0,1.0,1.0
2839.0,31392.0,1.0,1.0
4182.0,31320.0,1.0,1.0
4446.0,31320.0,1.0,1.0
4563.0,34398.0,1.0,1.0
5295.0,1735.0,1.0,1.0
5295.0,4907.0,1.0,1.0
5295.0,7538.0,1.0,1.0
5295.0,8793.0,1.0,1.0
5295.0,30464.0,1.0,1.0
5295.0,30569.0,1.0,1.0
5295.0,32193.0,1.0,1.0
5295.0,32764.0,1.0,1.0
5296.0,30592.0,1.0,1.0
6284.0,38044.0,1.0,1.0
7513.0,7587.0,1.0,1.0
7513.0,8674.0,1.0,1.0
7538.0,4907.0,1.0,1.0
7538.0,30464.0,1.0,1.0
7652.0,31320.0,1.0,1.0
7803.0,5842.0,1.0,1.0
7803.0,9443.0,1.0,1.0
7803.0,31802.0,1.0,1.0
8674.0,7587.0,1.0,1.0
8793.0,1735.0,1.0,1.0
8793.0,4907.0,1.0,1.0
8793.0,7538.0,1.0,1.0
8793.0,30464.0,1.0,1.0
8793.0,32193.0,1.0,1.0
8793.0,32764.0,1.0,1.0
9099.0,8674.0,1.0,1.0
9530.0,1735.0,1.0,1.0
9530.0,4907.0,1.0,1.0
9530.0,5295.0,1.0,1.0
9530.0,7538.0,1.0,1.0
9530.0,8793.0,1.0,1.0
9530.0,30464.0,1.0,1.0
9530.0,30569.0,1.0,1.0
9530.0,32193.0,1.0,1.0
9530.0,32764.0,1.0,1.0
9731.0,3423.0,1.0,1.0
9935.0,7468.0,1.0,1.0
29853.0,31450.0,1.0,1.0
30338.0,1735.0,1.0,1.0
30338.0,4907.0,1.0,1.0
30338.0,5295.0,1.0,1.0
30338.0,7538.0,1.0,1.0
30338.0,8793.0,1.0,1.0
30338.0,9530.0,1.0,1.0
30340.0,8161.0,1.0,1.0
30338.0,30464.0,1.0,1.0
30338.0,30569.0,1.0,1.0
30338.0,32193.0,1.0,1.0
30338.0,32764.0,1.0,1.0
30464.0,4907.0,1.0,1.0
30569.0,1735.0,1.0,1.0
30569.0,4907.0,1.0,1.0
30569.0,7538.0,1.0,1.0
30569.0,8793.0,1.0,1.0
30569.0,30464.0,1.0,1.0
30569.0,32193.0,1.0,1.0
30569.0,32764.0,1.0,1.0
30634.0,30056.0,1.0,1.0
30659.0,7587.0,1.0,1.0
30659.0,8674.0,1.0,1.0
30681.0,7587.0,1.0,1.0
30681.0,8674.0,1.0,1.0
30818.0,31825.0,1.0,1.0
30900.0,36701.0,1.0,1.0
30931.0,4097.0,1.0,1.0
31214.0,8492.0,1.0,1.0
31756.0,31320.0,1.0,1.0
31956.0,7518.0,1.0,1.0
32193.0,4907.0,1.0,1.0
32193.0,7538.0,1.0,1.0
32193.0,30464.0,1.0,1.0
