Gene1,Gene2,CellLine,Label
7.0,1505.0,0.0,1.0
7.0,31147.0,0.0,1.0
7.0,31920.0,0.0,1.0
38.0,30129.0,0.0,1.0
60.0,1349.0,0.0,1.0
86.0,8561.0,0.0,1.0
124.0,8282.0,0.0,1.0
140.0,9391.0,0.0,1.0
144.0,3670.0,0.0,1.0
228.0,567.0,0.0,1.0
228.0,9463.0,0.0,1.0
272.0,30835.0,0.0,1.0
313.0,7632.0,0.0,1.0
341.0,2556.0,0.0,1.0
430.0,9391.0,0.0,1.0
458.0,30334.0,0.0,1.0
504.0,30619.0,0.0,1.0
583.0,6760.0,0.0,1.0
583.0,30540.0,0.0,1.0
594.0,8599.0,0.0,1.0
609.0,1482.0,0.0,1.0
614.0,5006.0,0.0,1.0
813.0,651.0,0.0,1.0
831.0,9411.0,0.0,1.0
881.0,2103.0,0.0,1.0
881.0,31124.0,0.0,1.0
893.0,6004.0,0.0,1.0
981.0,30896.0,0.0,1.0
1000.0,7529.0,0.0,1.0
1018.0,7483.0,0.0,1.0
1018.0,32507.0,0.0,1.0
1057.0,9037.0,0.0,1.0
1113.0,5436.0,0.0,1.0
1195.0,31316.0,0.0,1.0
1270.0,29615.0,0.0,1.0
1284.0,8950.0,0.0,1.0
1287.0,5.0,0.0,1.0
1455.0,31770.0,0.0,1.0
1537.0,2208.0,0.0,1.0
1565.0,2253.0,0.0,1.0
1601.0,9404.0,0.0,1.0
1733.0,496.0,0.0,1.0
1733.0,5562.0,0.0,1.0
1751.0,7381.0,0.0,1.0
1789.0,32529.0,0.0,1.0
1847.0,964.0,0.0,1.0
1847.0,6429.0,0.0,1.0
1898.0,30904.0,0.0,1.0
1898.0,31126.0,0.0,1.0
1898.0,31773.0,0.0,1.0
1898.0,33432.0,0.0,1.0
1942.0,30235.0,0.0,1.0
2012.0,33231.0,0.0,1.0
2097.0,7511.0,0.0,1.0
2103.0,29756.0,0.0,1.0
2103.0,31124.0,0.0,1.0
2138.0,30142.0,0.0,1.0
2253.0,1565.0,0.0,1.0
2249.0,29968.0,0.0,1.0
2267.0,29903.0,0.0,1.0
2456.0,8697.0,0.0,1.0
2652.0,429.0,0.0,1.0
2753.0,1505.0,0.0,1.0
2774.0,6254.0,0.0,1.0
2774.0,8592.0,0.0,1.0
2924.0,417.0,0.0,1.0
2922.0,8761.0,0.0,1.0
2924.0,4251.0,0.0,1.0
2924.0,8022.0,0.0,1.0
2960.0,1052.0,0.0,1.0
2972.0,5877.0,0.0,1.0
2972.0,33509.0,0.0,1.0
3125.0,9817.0,0.0,1.0
3204.0,6820.0,0.0,1.0
3402.0,6852.0,0.0,1.0
3447.0,30779.0,0.0,1.0
3560.0,32161.0,0.0,1.0
3592.0,5842.0,0.0,1.0
3759.0,9733.0,0.0,1.0
3800.0,31863.0,0.0,1.0
3808.0,2972.0,0.0,1.0
3808.0,5877.0,0.0,1.0
3808.0,33509.0,0.0,1.0
3821.0,30904.0,0.0,1.0
3821.0,31126.0,0.0,1.0
3821.0,31773.0,0.0,1.0
3913.0,516.0,0.0,1.0
3977.0,2798.0,0.0,1.0
3997.0,29765.0,0.0,1.0
4011.0,30456.0,0.0,1.0
4024.0,6787.0,0.0,1.0
4054.0,32547.0,0.0,1.0
4089.0,492.0,0.0,1.0
4247.0,16.0,0.0,1.0
4247.0,7989.0,0.0,1.0
4264.0,9849.0,0.0,1.0
4313.0,8275.0,0.0,1.0
4420.0,29668.0,0.0,1.0
4460.0,9585.0,0.0,1.0
4511.0,803.0,0.0,1.0
4503.0,33449.0,0.0,1.0
4529.0,30742.0,0.0,1.0
4543.0,30217.0,0.0,1.0
4574.0,7456.0,0.0,1.0
4574.0,32353.0,0.0,1.0
4621.0,6499.0,0.0,1.0
4627.0,1195.0,0.0,1.0
4627.0,31316.0,0.0,1.0
4630.0,30744.0,0.0,1.0
4657.0,626.0,0.0,1.0
4672.0,29844.0,0.0,1.0
4700.0,2167.0,0.0,1.0
4748.0,31531.0,0.0,1.0
4840.0,3112.0,0.0,1.0
4975.0,2537.0,0.0,1.0
5101.0,1738.0,0.0,1.0
5129.0,5574.0,0.0,1.0
5174.0,30841.0,0.0,1.0
5344.0,32484.0,0.0,1.0
5363.0,31759.0,0.0,1.0
5413.0,31100.0,0.0,1.0
5429.0,4842.0,0.0,1.0
5464.0,9267.0,0.0,1.0
5501.0,8635.0,0.0,1.0
5501.0,31681.0,0.0,1.0
5528.0,29911.0,0.0,1.0
5562.0,893.0,0.0,1.0
5679.0,7382.0,0.0,1.0
5694.0,3293.0,0.0,1.0
5720.0,30091.0,0.0,1.0
5729.0,9371.0,0.0,1.0
5764.0,3248.0,0.0,1.0
5785.0,30131.0,0.0,1.0
5785.0,31107.0,0.0,1.0
5861.0,6632.0,0.0,1.0
5877.0,33509.0,0.0,1.0
5928.0,3128.0,0.0,1.0
5992.0,33332.0,0.0,1.0
6097.0,31224.0,0.0,1.0
6146.0,9176.0,0.0,1.0
6187.0,4409.0,0.0,1.0
6444.0,7502.0,0.0,1.0
6475.0,1170.0,0.0,1.0
6536.0,31409.0,0.0,1.0
6568.0,387.0,0.0,1.0
6589.0,32290.0,0.0,1.0
6589.0,32292.0,0.0,1.0
6662.0,3947.0,0.0,1.0
6693.0,4120.0,0.0,1.0
6726.0,2051.0,0.0,1.0
6760.0,30540.0,0.0,1.0
6803.0,29699.0,0.0,1.0
6817.0,32078.0,0.0,1.0
6833.0,29633.0,0.0,1.0
6845.0,32668.0,0.0,1.0
6872.0,32061.0,0.0,1.0
7009.0,2112.0,0.0,1.0
7045.0,3342.0,0.0,1.0
7174.0,3951.0,0.0,1.0
7194.0,4631.0,0.0,1.0
7195.0,7831.0,0.0,1.0
7205.0,1780.0,0.0,1.0
7291.0,9760.0,0.0,1.0
7361.0,6589.0,0.0,1.0
7361.0,8392.0,0.0,1.0
7429.0,4865.0,0.0,1.0
7456.0,32353.0,0.0,1.0
7508.0,1208.0,0.0,1.0
7526.0,3842.0,0.0,1.0
7529.0,1847.0,0.0,1.0
7589.0,31440.0,0.0,1.0
7708.0,3786.0,0.0,1.0
7714.0,8519.0,0.0,1.0
7799.0,32089.0,0.0,1.0
7807.0,9547.0,0.0,1.0
7830.0,30869.0,0.0,1.0
7863.0,1499.0,0.0,1.0
7901.0,31087.0,0.0,1.0
7946.0,1274.0,0.0,1.0
7989.0,16.0,0.0,1.0
7995.0,29778.0,0.0,1.0
8011.0,6589.0,0.0,1.0
8011.0,8392.0,0.0,1.0
8065.0,30567.0,0.0,1.0
8081.0,5699.0,0.0,1.0
8100.0,7217.0,0.0,1.0
8187.0,1801.0,0.0,1.0
8191.0,32344.0,0.0,1.0
8236.0,6920.0,0.0,1.0
8309.0,31257.0,0.0,1.0
8392.0,6589.0,0.0,1.0
8407.0,3721.0,0.0,1.0
8408.0,33518.0,0.0,1.0
8492.0,6183.0,0.0,1.0
8512.0,31984.0,0.0,1.0
8641.0,6429.0,0.0,1.0
8674.0,5886.0,0.0,1.0
8697.0,2456.0,0.0,1.0
8761.0,2761.0,0.0,1.0
8883.0,8048.0,0.0,1.0
9156.0,29625.0,0.0,1.0
9161.0,30080.0,0.0,1.0
9161.0,31906.0,0.0,1.0
9161.0,32900.0,0.0,1.0
9293.0,9332.0,0.0,1.0
9324.0,30919.0,0.0,1.0
9332.0,9627.0,0.0,1.0
9360.0,7755.0,0.0,1.0
9391.0,870.0,0.0,1.0
9391.0,1671.0,0.0,1.0
9391.0,1930.0,0.0,1.0
9391.0,2761.0,0.0,1.0
9391.0,8761.0,0.0,1.0
9391.0,9691.0,0.0,1.0
9391.0,29709.0,0.0,1.0
9391.0,31827.0,0.0,1.0
9391.0,32922.0,0.0,1.0
9443.0,5842.0,0.0,1.0
9480.0,6711.0,0.0,1.0
9507.0,32008.0,0.0,1.0
9540.0,7513.0,0.0,1.0
9740.0,893.0,0.0,1.0
9740.0,6004.0,0.0,1.0
9740.0,32881.0,0.0,1.0
9760.0,7291.0,0.0,1.0
9831.0,29676.0,0.0,1.0
9837.0,32241.0,0.0,1.0
9860.0,32109.0,0.0,1.0
9880.0,7379.0,0.0,1.0
9945.0,2144.0,0.0,1.0
9960.0,124.0,0.0,1.0
9960.0,8282.0,0.0,1.0
9961.0,31139.0,0.0,1.0
29516.0,529.0,0.0,1.0
29515.0,4655.0,0.0,1.0
29521.0,9624.0,0.0,1.0
29522.0,7556.0,0.0,1.0
29568.0,29569.0,0.0,1.0
29593.0,2760.0,0.0,1.0
29602.0,3128.0,0.0,1.0
29630.0,9092.0,0.0,1.0
29646.0,9296.0,0.0,1.0
29646.0,30435.0,0.0,1.0
29659.0,30896.0,0.0,1.0
29709.0,8761.0,0.0,1.0
29755.0,2208.0,0.0,1.0
29779.0,516.0,0.0,1.0
29779.0,3913.0,0.0,1.0
29840.0,1505.0,0.0,1.0
29853.0,31450.0,0.0,1.0
29880.0,31771.0,0.0,1.0
29890.0,29906.0,0.0,1.0
29903.0,3155.0,0.0,1.0
29926.0,8529.0,0.0,1.0
29956.0,29918.0,0.0,1.0
29964.0,5290.0,0.0,1.0
30005.0,9925.0,0.0,1.0
30016.0,307.0,0.0,1.0
30027.0,9069.0,0.0,1.0
30076.0,30918.0,0.0,1.0
30080.0,32900.0,0.0,1.0
30092.0,6798.0,0.0,1.0
30098.0,29890.0,0.0,1.0
30098.0,29906.0,0.0,1.0
30098.0,30130.0,0.0,1.0
30098.0,30562.0,0.0,1.0
30111.0,31507.0,0.0,1.0
30130.0,29890.0,0.0,1.0
30130.0,29906.0,0.0,1.0
30130.0,30562.0,0.0,1.0
30131.0,31107.0,0.0,1.0
30145.0,9077.0,0.0,1.0
30202.0,6956.0,0.0,1.0
30214.0,7942.0,0.0,1.0
30218.0,4201.0,0.0,1.0
30215.0,30186.0,0.0,1.0
30221.0,6894.0,0.0,1.0
30229.0,31363.0,0.0,1.0
30321.0,9275.0,0.0,1.0
30324.0,3317.0,0.0,1.0
30317.0,32018.0,0.0,1.0
30326.0,4271.0,0.0,1.0
30327.0,4911.0,0.0,1.0
30331.0,6066.0,0.0,1.0
30372.0,159.0,0.0,1.0
30406.0,30691.0,0.0,1.0
30456.0,30465.0,0.0,1.0
30465.0,31257.0,0.0,1.0
30465.0,32072.0,0.0,1.0
30482.0,1573.0,0.0,1.0
30537.0,1051.0,0.0,1.0
30562.0,29890.0,0.0,1.0
30562.0,29906.0,0.0,1.0
