Gene1,Gene2,CellLine,Label
7.0,1505.0,0.0,1.0
7.0,31147.0,0.0,1.0
7.0,31920.0,0.0,1.0
28.0,32174.0,0.0,1.0
38.0,30129.0,0.0,1.0
39.0,31917.0,0.0,1.0
60.0,1349.0,0.0,1.0
55.0,31917.0,0.0,1.0
86.0,8561.0,0.0,1.0
96.0,31917.0,0.0,1.0
130.0,6101.0,0.0,1.0
140.0,9391.0,0.0,1.0
190.0,31917.0,0.0,1.0
193.0,31917.0,0.0,1.0
220.0,31917.0,0.0,1.0
228.0,567.0,0.0,1.0
268.0,31917.0,0.0,1.0
272.0,30835.0,0.0,1.0
309.0,1307.0,0.0,1.0
304.0,31917.0,0.0,1.0
307.0,31917.0,0.0,1.0
310.0,31917.0,0.0,1.0
372.0,6978.0,0.0,1.0
385.0,31917.0,0.0,1.0
390.0,31917.0,0.0,1.0
397.0,31917.0,0.0,1.0
430.0,9391.0,0.0,1.0
473.0,31917.0,0.0,1.0
480.0,31917.0,0.0,1.0
483.0,31917.0,0.0,1.0
491.0,31917.0,0.0,1.0
494.0,31917.0,0.0,1.0
504.0,30619.0,0.0,1.0
508.0,31917.0,0.0,1.0
529.0,31917.0,0.0,1.0
545.0,31917.0,0.0,1.0
580.0,31917.0,0.0,1.0
594.0,8599.0,0.0,1.0
589.0,31917.0,0.0,1.0
627.0,31917.0,0.0,1.0
634.0,31917.0,0.0,1.0
640.0,31917.0,0.0,1.0
703.0,31917.0,0.0,1.0
733.0,2168.0,0.0,1.0
734.0,31917.0,0.0,1.0
740.0,31917.0,0.0,1.0
773.0,8332.0,0.0,1.0
776.0,32289.0,0.0,1.0
794.0,31917.0,0.0,1.0
813.0,651.0,0.0,1.0
839.0,31917.0,0.0,1.0
881.0,2103.0,0.0,1.0
881.0,31124.0,0.0,1.0
906.0,31917.0,0.0,1.0
916.0,31917.0,0.0,1.0
921.0,31917.0,0.0,1.0
930.0,31917.0,0.0,1.0
965.0,31917.0,0.0,1.0
971.0,31917.0,0.0,1.0
1000.0,2168.0,0.0,1.0
1000.0,7529.0,0.0,1.0
1036.0,31917.0,0.0,1.0
1080.0,30490.0,0.0,1.0
1129.0,31917.0,0.0,1.0
1195.0,31316.0,0.0,1.0
1195.0,31917.0,0.0,1.0
1206.0,2664.0,0.0,1.0
1269.0,31917.0,0.0,1.0
1284.0,8950.0,0.0,1.0
1287.0,5.0,0.0,1.0
1344.0,9216.0,0.0,1.0
1340.0,31917.0,0.0,1.0
1373.0,31917.0,0.0,1.0
1496.0,31917.0,0.0,1.0
1537.0,2208.0,0.0,1.0
1555.0,30196.0,0.0,1.0
1640.0,31917.0,0.0,1.0
1678.0,31917.0,0.0,1.0
1733.0,2797.0,0.0,1.0
1733.0,5562.0,0.0,1.0
1733.0,31917.0,0.0,1.0
1751.0,7381.0,0.0,1.0
1749.0,31917.0,0.0,1.0
1789.0,32529.0,0.0,1.0
1823.0,31917.0,0.0,1.0
1847.0,964.0,0.0,1.0
1847.0,2168.0,0.0,1.0
1847.0,3602.0,0.0,1.0
1847.0,6429.0,0.0,1.0
1863.0,31917.0,0.0,1.0
1873.0,31917.0,0.0,1.0
1883.0,31917.0,0.0,1.0
1948.0,31917.0,0.0,1.0
1992.0,30085.0,0.0,1.0
2038.0,8238.0,0.0,1.0
2065.0,31917.0,0.0,1.0
2097.0,7511.0,0.0,1.0
2103.0,29756.0,0.0,1.0
2103.0,31124.0,0.0,1.0
2113.0,31917.0,0.0,1.0
2168.0,6429.0,0.0,1.0
2229.0,31917.0,0.0,1.0
2249.0,29968.0,0.0,1.0
2258.0,31917.0,0.0,1.0
2287.0,31917.0,0.0,1.0
2317.0,31917.0,0.0,1.0
2336.0,31917.0,0.0,1.0
2337.0,31917.0,0.0,1.0
2350.0,31917.0,0.0,1.0
2368.0,1847.0,0.0,1.0
2409.0,6589.0,0.0,1.0
2416.0,31917.0,0.0,1.0
2443.0,31917.0,0.0,1.0
2448.0,29661.0,0.0,1.0
2456.0,8697.0,0.0,1.0
2462.0,31917.0,0.0,1.0
2494.0,31917.0,0.0,1.0
2535.0,31917.0,0.0,1.0
2570.0,31917.0,0.0,1.0
2652.0,429.0,0.0,1.0
2664.0,5410.0,0.0,1.0
2695.0,31917.0,0.0,1.0
2716.0,6316.0,0.0,1.0
2753.0,1505.0,0.0,1.0
2748.0,31917.0,0.0,1.0
2774.0,8592.0,0.0,1.0
2793.0,840.0,0.0,1.0
2797.0,31917.0,0.0,1.0
2826.0,31917.0,0.0,1.0
2836.0,31917.0,0.0,1.0
2924.0,417.0,0.0,1.0
2924.0,4251.0,0.0,1.0
2960.0,1052.0,0.0,1.0
2956.0,31917.0,0.0,1.0
2966.0,31917.0,0.0,1.0
2972.0,33463.0,0.0,1.0
2972.0,33509.0,0.0,1.0
3037.0,32213.0,0.0,1.0
3061.0,31917.0,0.0,1.0
3090.0,6863.0,0.0,1.0
3128.0,802.0,0.0,1.0
3155.0,31917.0,0.0,1.0
3176.0,30690.0,0.0,1.0
3179.0,31917.0,0.0,1.0
3204.0,6820.0,0.0,1.0
3199.0,31917.0,0.0,1.0
3305.0,31917.0,0.0,1.0
3326.0,30490.0,0.0,1.0
3402.0,6852.0,0.0,1.0
3447.0,30779.0,0.0,1.0
3462.0,31917.0,0.0,1.0
3473.0,31917.0,0.0,1.0
3559.0,31917.0,0.0,1.0
3560.0,32161.0,0.0,1.0
3658.0,2696.0,0.0,1.0
3662.0,31917.0,0.0,1.0
3693.0,31917.0,0.0,1.0
3745.0,6435.0,0.0,1.0
3753.0,31917.0,0.0,1.0
3760.0,31917.0,0.0,1.0
3761.0,31917.0,0.0,1.0
3800.0,31863.0,0.0,1.0
3808.0,2972.0,0.0,1.0
3808.0,4901.0,0.0,1.0
3808.0,31917.0,0.0,1.0
3808.0,33463.0,0.0,1.0
3808.0,33509.0,0.0,1.0
3830.0,2728.0,0.0,1.0
3836.0,31917.0,0.0,1.0
3863.0,31917.0,0.0,1.0
3913.0,516.0,0.0,1.0
3919.0,31917.0,0.0,1.0
3949.0,31917.0,0.0,1.0
4011.0,30456.0,0.0,1.0
4011.0,31917.0,0.0,1.0
4024.0,31917.0,0.0,1.0
4054.0,32547.0,0.0,1.0
4065.0,31917.0,0.0,1.0
4087.0,7239.0,0.0,1.0
4089.0,492.0,0.0,1.0
4182.0,31917.0,0.0,1.0
4247.0,16.0,0.0,1.0
4264.0,9849.0,0.0,1.0
4264.0,33467.0,0.0,1.0
4271.0,31917.0,0.0,1.0
4327.0,31917.0,0.0,1.0
4382.0,29663.0,0.0,1.0
4382.0,31917.0,0.0,1.0
4393.0,31917.0,0.0,1.0
4516.0,30425.0,0.0,1.0
4520.0,31917.0,0.0,1.0
4535.0,1037.0,0.0,1.0
4529.0,30742.0,0.0,1.0
4543.0,30217.0,0.0,1.0
4547.0,31917.0,0.0,1.0
4551.0,31917.0,0.0,1.0
4574.0,7456.0,0.0,1.0
4574.0,32353.0,0.0,1.0
4603.0,31917.0,0.0,1.0
4615.0,2112.0,0.0,1.0
4621.0,6499.0,0.0,1.0
4627.0,1195.0,0.0,1.0
4624.0,31917.0,0.0,1.0
4627.0,31316.0,0.0,1.0
4634.0,31917.0,0.0,1.0
4644.0,9563.0,0.0,1.0
4672.0,29844.0,0.0,1.0
4700.0,2167.0,0.0,1.0
4727.0,31917.0,0.0,1.0
4745.0,31917.0,0.0,1.0
4748.0,31531.0,0.0,1.0
4758.0,31917.0,0.0,1.0
4800.0,31917.0,0.0,1.0
4837.0,6429.0,0.0,1.0
4868.0,31917.0,0.0,1.0
4959.0,31917.0,0.0,1.0
4974.0,8385.0,0.0,1.0
4976.0,31917.0,0.0,1.0
5018.0,7.0,0.0,1.0
5018.0,1505.0,0.0,1.0
5012.0,31917.0,0.0,1.0
5018.0,31147.0,0.0,1.0
5018.0,31920.0,0.0,1.0
5070.0,31594.0,0.0,1.0
5096.0,1233.0,0.0,1.0
5129.0,5574.0,0.0,1.0
5199.0,658.0,0.0,1.0
5201.0,31917.0,0.0,1.0
5206.0,31917.0,0.0,1.0
5228.0,31917.0,0.0,1.0
5256.0,31917.0,0.0,1.0
5336.0,31917.0,0.0,1.0
5344.0,32484.0,0.0,1.0
5344.0,32803.0,0.0,1.0
5356.0,32041.0,0.0,1.0
5373.0,31917.0,0.0,1.0
5413.0,31100.0,0.0,1.0
5429.0,4842.0,0.0,1.0
5442.0,31917.0,0.0,1.0
5471.0,33389.0,0.0,1.0
5481.0,8326.0,0.0,1.0
5501.0,31681.0,0.0,1.0
5509.0,31917.0,0.0,1.0
5525.0,33362.0,0.0,1.0
5550.0,31917.0,0.0,1.0
5562.0,893.0,0.0,1.0
5564.0,31917.0,0.0,1.0
5588.0,2839.0,0.0,1.0
5581.0,31917.0,0.0,1.0
5588.0,30465.0,0.0,1.0
5588.0,31257.0,0.0,1.0
5635.0,31917.0,0.0,1.0
5644.0,31917.0,0.0,1.0
5655.0,31917.0,0.0,1.0
5667.0,9263.0,0.0,1.0
5679.0,7382.0,0.0,1.0
5690.0,893.0,0.0,1.0
5694.0,3293.0,0.0,1.0
5689.0,31214.0,0.0,1.0
5711.0,31917.0,0.0,1.0
5720.0,30091.0,0.0,1.0
5728.0,1386.0,0.0,1.0
5729.0,9371.0,0.0,1.0
5752.0,31917.0,0.0,1.0
5785.0,30131.0,0.0,1.0
5785.0,31107.0,0.0,1.0
5876.0,31917.0,0.0,1.0
5927.0,31917.0,0.0,1.0
5942.0,1336.0,0.0,1.0
5936.0,31917.0,0.0,1.0
5945.0,9649.0,0.0,1.0
5961.0,31917.0,0.0,1.0
5992.0,33332.0,0.0,1.0
6001.0,3391.0,0.0,1.0
6011.0,31917.0,0.0,1.0
6034.0,30208.0,0.0,1.0
6059.0,31917.0,0.0,1.0
6097.0,31224.0,0.0,1.0
6115.0,31917.0,0.0,1.0
6146.0,9176.0,0.0,1.0
6149.0,31917.0,0.0,1.0
6168.0,8956.0,0.0,1.0
6169.0,31917.0,0.0,1.0
6178.0,31917.0,0.0,1.0
6187.0,4409.0,0.0,1.0
6206.0,31917.0,0.0,1.0
6240.0,31917.0,0.0,1.0
6248.0,31917.0,0.0,1.0
6353.0,31917.0,0.0,1.0
6404.0,31917.0,0.0,1.0
6417.0,31917.0,0.0,1.0
6431.0,31917.0,0.0,1.0
6436.0,31917.0,0.0,1.0
6444.0,7502.0,0.0,1.0
