Gene1,Gene2,CellLine,Label
28.0,32174.0,0.0,1.0
39.0,31917.0,0.0,1.0
130.0,6101.0,0.0,1.0
220.0,31917.0,0.0,1.0
268.0,31917.0,0.0,1.0
309.0,1307.0,0.0,1.0
473.0,31917.0,0.0,1.0
480.0,31917.0,0.0,1.0
508.0,31917.0,0.0,1.0
580.0,31917.0,0.0,1.0
589.0,31917.0,0.0,1.0
703.0,31917.0,0.0,1.0
740.0,31917.0,0.0,1.0
776.0,32289.0,0.0,1.0
839.0,31917.0,0.0,1.0
916.0,31917.0,0.0,1.0
971.0,31917.0,0.0,1.0
1080.0,30490.0,0.0,1.0
1129.0,31917.0,0.0,1.0
1206.0,2664.0,0.0,1.0
1640.0,31917.0,0.0,1.0
1948.0,31917.0,0.0,1.0
2113.0,31917.0,0.0,1.0
2317.0,31917.0,0.0,1.0
2368.0,37594.0,0.0,1.0
2535.0,31917.0,0.0,1.0
2748.0,31917.0,0.0,1.0
2797.0,31917.0,0.0,1.0
2966.0,31917.0,0.0,1.0
3061.0,31917.0,0.0,1.0
3179.0,31917.0,0.0,1.0
3199.0,31917.0,0.0,1.0
3473.0,31917.0,0.0,1.0
3761.0,31917.0,0.0,1.0
3919.0,31917.0,0.0,1.0
3949.0,31917.0,0.0,1.0
4065.0,31917.0,0.0,1.0
4327.0,31917.0,0.0,1.0
4520.0,31917.0,0.0,1.0
4535.0,1037.0,0.0,1.0
4551.0,31917.0,0.0,1.0
4634.0,31917.0,0.0,1.0
4800.0,31917.0,0.0,1.0
4868.0,31917.0,0.0,1.0
5199.0,658.0,0.0,1.0
5201.0,31917.0,0.0,1.0
5442.0,31917.0,0.0,1.0
5581.0,31917.0,0.0,1.0
5942.0,1336.0,0.0,1.0
6115.0,31917.0,0.0,1.0
6169.0,31917.0,0.0,1.0
6206.0,31917.0,0.0,1.0
6240.0,31917.0,0.0,1.0
6283.0,35184.0,0.0,1.0
6762.0,31917.0,0.0,1.0
6939.0,31917.0,0.0,1.0
6987.0,31917.0,0.0,1.0
7068.0,31917.0,0.0,1.0
7490.0,31917.0,0.0,1.0
7732.0,31917.0,0.0,1.0
7739.0,31917.0,0.0,1.0
7829.0,30408.0,0.0,1.0
7829.0,31917.0,0.0,1.0
7882.0,3030.0,0.0,1.0
7914.0,31917.0,0.0,1.0
8038.0,1788.0,0.0,1.0
8049.0,31917.0,0.0,1.0
8201.0,31917.0,0.0,1.0
8281.0,31917.0,0.0,1.0
8962.0,30579.0,0.0,1.0
8993.0,31917.0,0.0,1.0
9407.0,31917.0,0.0,1.0
9511.0,32447.0,0.0,1.0
9512.0,31917.0,0.0,1.0
9639.0,31917.0,0.0,1.0
9715.0,31917.0,0.0,1.0
29663.0,31917.0,0.0,1.0
29700.0,31917.0,0.0,1.0
29752.0,31917.0,0.0,1.0
29913.0,31917.0,0.0,1.0
29979.0,31917.0,0.0,1.0
30085.0,29990.0,0.0,1.0
30302.0,31917.0,0.0,1.0
30312.0,31917.0,0.0,1.0
30325.0,31917.0,0.0,1.0
30371.0,31917.0,0.0,1.0
30397.0,31917.0,0.0,1.0
30408.0,31917.0,0.0,1.0
30498.0,5815.0,0.0,1.0
30505.0,31917.0,0.0,1.0
30517.0,31917.0,0.0,1.0
30529.0,31917.0,0.0,1.0
30620.0,31917.0,0.0,1.0
30638.0,31917.0,0.0,1.0
30728.0,31917.0,0.0,1.0
30771.0,31917.0,0.0,1.0
30801.0,31917.0,0.0,1.0
30916.0,31917.0,0.0,1.0
31168.0,31917.0,0.0,1.0
31351.0,30708.0,0.0,1.0
31414.0,31917.0,0.0,1.0
31695.0,31917.0,0.0,1.0
31754.0,31917.0,0.0,1.0
31902.0,31917.0,0.0,1.0
31917.0,29.0,0.0,1.0
31917.0,145.0,0.0,1.0
31917.0,168.0,0.0,1.0
31917.0,227.0,0.0,1.0
31917.0,379.0,0.0,1.0
31917.0,425.0,0.0,1.0
31917.0,517.0,0.0,1.0
31917.0,573.0,0.0,1.0
31917.0,596.0,0.0,1.0
31917.0,776.0,0.0,1.0
31917.0,1290.0,0.0,1.0
31917.0,1388.0,0.0,1.0
31917.0,1409.0,0.0,1.0
31917.0,1627.0,0.0,1.0
31917.0,2161.0,0.0,1.0
31917.0,2196.0,0.0,1.0
31917.0,2409.0,0.0,1.0
31917.0,2551.0,0.0,1.0
31917.0,2559.0,0.0,1.0
31917.0,3272.0,0.0,1.0
31917.0,3849.0,0.0,1.0
31917.0,3930.0,0.0,1.0
31917.0,4447.0,0.0,1.0
31917.0,4780.0,0.0,1.0
31917.0,5170.0,0.0,1.0
31917.0,5554.0,0.0,1.0
31917.0,6024.0,0.0,1.0
31917.0,6580.0,0.0,1.0
31917.0,6851.0,0.0,1.0
31917.0,6870.0,0.0,1.0
