Gene1,Gene2,CellLine,Label
1428.0,34841.0,0.0,1.0
2960.0,1052.0,0.0,1.0
3204.0,6820.0,0.0,1.0
3402.0,6852.0,0.0,1.0
3447.0,30779.0,0.0,1.0
3763.0,34728.0,0.0,1.0
3808.0,2972.0,0.0,1.0
4054.0,32547.0,0.0,1.0
4574.0,32353.0,0.0,1.0
4627.0,31316.0,0.0,1.0
6187.0,4409.0,0.0,1.0
6568.0,387.0,0.0,1.0
6817.0,32078.0,0.0,1.0
7038.0,36197.0,0.0,1.0
8100.0,7217.0,0.0,1.0
8309.0,31257.0,0.0,1.0
8392.0,6589.0,0.0,1.0
29521.0,9624.0,0.0,1.0
29755.0,2208.0,0.0,1.0
29779.0,3913.0,0.0,1.0
30098.0,30130.0,0.0,1.0
30098.0,30562.0,0.0,1.0
30130.0,30562.0,0.0,1.0
30221.0,6894.0,0.0,1.0
30324.0,3317.0,0.0,1.0
30775.0,30223.0,0.0,1.0
30860.0,6697.0,0.0,1.0
31042.0,36490.0,0.0,1.0
31564.0,3204.0,0.0,1.0
31601.0,35281.0,0.0,1.0
32072.0,30832.0,0.0,1.0
32350.0,32351.0,0.0,1.0
32903.0,2877.0,0.0,1.0
32909.0,3582.0,0.0,1.0
33316.0,29935.0,0.0,1.0
33592.0,33563.0,0.0,1.0
33795.0,31935.0,0.0,1.0
34225.0,33587.0,0.0,1.0
35281.0,31601.0,0.0,1.0
35724.0,30744.0,0.0,1.0
35732.0,37292.0,0.0,1.0
37185.0,795.0,0.0,1.0
37185.0,947.0,0.0,1.0
37185.0,6429.0,0.0,1.0
37455.0,3271.0,0.0,1.0
7038.0,5003.0,0.0,0.0
34204.0,32016.0,0.0,0.0
30562.0,38222.0,0.0,0.0
8545.0,33987.0,0.0,0.0
6568.0,7786.0,0.0,0.0
34306.0,8397.0,0.0,0.0
33806.0,31165.0,0.0,0.0
3838.0,30775.0,0.0,0.0
33671.0,30169.0,0.0,0.0
4054.0,31354.0,0.0,0.0
31454.0,2977.0,0.0,0.0
31850.0,32829.0,0.0,0.0
5141.0,34184.0,0.0,0.0
4409.0,4793.0,0.0,0.0
32104.0,4627.0,0.0,0.0
33465.0,33795.0,0.0,0.0
30787.0,5141.0,0.0,0.0
30779.0,6589.0,0.0,0.0
30103.0,7253.0,0.0,0.0
33154.0,35028.0,0.0,0.0
7168.0,8757.0,0.0,0.0
30317.0,37148.0,0.0,0.0
30562.0,6121.0,0.0,0.0
34836.0,1828.0,0.0,0.0
37185.0,37455.0,0.0,0.0
6429.0,31042.0,0.0,0.0
30678.0,8796.0,0.0,0.0
29566.0,30287.0,0.0,0.0
3279.0,33792.0,0.0,0.0
39203.0,4793.0,0.0,0.0
9349.0,1134.0,0.0,0.0
31454.0,5415.0,0.0,0.0
6852.0,32078.0,0.0,0.0
6373.0,2609.0,0.0,0.0
9581.0,37148.0,0.0,0.0
33790.0,6697.0,0.0,0.0
32497.0,33510.0,0.0,0.0
6697.0,33563.0,0.0,0.0
3515.0,32373.0,0.0,0.0
7108.0,33374.0,0.0,0.0
32829.0,30317.0,0.0,0.0
32725.0,37148.0,0.0,0.0
3763.0,35535.0,0.0,0.0
29755.0,32349.0,0.0,0.0
35535.0,3279.0,0.0,0.0
1973.0,6530.0,1.0,1.0
1990.0,29605.0,1.0,1.0
3204.0,6820.0,1.0,1.0
4125.0,39096.0,1.0,1.0
4864.0,3204.0,1.0,1.0
4864.0,30317.0,1.0,1.0
6187.0,4409.0,1.0,1.0
6568.0,387.0,1.0,1.0
6830.0,30169.0,1.0,1.0
7253.0,37089.0,1.0,1.0
8309.0,31257.0,1.0,1.0
8392.0,6589.0,1.0,1.0
8449.0,5003.0,1.0,1.0
29521.0,9624.0,1.0,1.0
29566.0,529.0,1.0,1.0
30098.0,30130.0,1.0,1.0
30098.0,30562.0,1.0,1.0
30221.0,6894.0,1.0,1.0
30287.0,33671.0,1.0,1.0
30317.0,3204.0,1.0,1.0
30350.0,5003.0,1.0,1.0
30603.0,6121.0,1.0,1.0
30775.0,8100.0,1.0,1.0
30775.0,30223.0,1.0,1.0
30860.0,6697.0,1.0,1.0
31170.0,5003.0,1.0,1.0
31165.0,31171.0,1.0,1.0
31850.0,3204.0,1.0,1.0
31850.0,4864.0,1.0,1.0
31850.0,30317.0,1.0,1.0
31850.0,37311.0,1.0,1.0
32072.0,3204.0,1.0,1.0
32072.0,30317.0,1.0,1.0
32781.0,4126.0,1.0,1.0
32909.0,3582.0,1.0,1.0
33110.0,30287.0,1.0,1.0
33132.0,33925.0,1.0,1.0
33592.0,33563.0,1.0,1.0
33625.0,4793.0,1.0,1.0
33671.0,34204.0,1.0,1.0
34225.0,33587.0,1.0,1.0
35732.0,37292.0,1.0,1.0
37311.0,3204.0,1.0,1.0
37311.0,4864.0,1.0,1.0
37311.0,30317.0,1.0,1.0
37311.0,32072.0,1.0,1.0
38222.0,29537.0,1.0,1.0
38222.0,34204.0,1.0,1.0
3912.0,7854.0,1.0,0.0
387.0,30603.0,1.0,0.0
30317.0,3402.0,1.0,0.0
2609.0,6373.0,1.0,0.0
31170.0,9706.0,1.0,0.0
35732.0,6697.0,1.0,0.0
33318.0,31212.0,1.0,0.0
31409.0,38221.0,1.0,0.0
32516.0,1134.0,1.0,0.0
34836.0,7697.0,1.0,0.0
3402.0,32353.0,1.0,0.0
33625.0,31789.0,1.0,0.0
8796.0,31850.0,1.0,0.0
35535.0,3912.0,1.0,0.0
6817.0,32043.0,1.0,0.0
29566.0,4528.0,1.0,0.0
9581.0,3799.0,1.0,0.0
6852.0,34184.0,1.0,0.0
5598.0,33592.0,1.0,0.0
34225.0,7059.0,1.0,0.0
34430.0,9411.0,1.0,0.0
9034.0,5480.0,1.0,0.0
4054.0,7217.0,1.0,0.0
33587.0,30787.0,1.0,0.0
2977.0,32903.0,1.0,0.0
30787.0,37455.0,1.0,0.0
29537.0,1828.0,1.0,0.0
30624.0,5860.0,1.0,0.0
29935.0,7786.0,1.0,0.0
31793.0,9581.0,1.0,0.0
9900.0,33790.0,1.0,0.0
6429.0,33132.0,1.0,0.0
3763.0,3582.0,1.0,0.0
29779.0,2917.0,1.0,0.0
31601.0,9360.0,1.0,0.0
32307.0,7697.0,1.0,0.0
7854.0,31598.0,1.0,0.0
2609.0,3913.0,1.0,0.0
33795.0,3317.0,1.0,0.0
33490.0,31042.0,1.0,0.0
30420.0,795.0,1.0,0.0
9624.0,29605.0,1.0,0.0
7253.0,34714.0,1.0,0.0
3402.0,7038.0,1.0,0.0
7786.0,32237.0,1.0,0.0
30098.0,35203.0,1.0,0.0
31257.0,33132.0,1.0,0.0
32104.0,8080.0,1.0,0.0
2208.0,7108.0,2.0,1.0
2208.0,9108.0,2.0,1.0
2208.0,33607.0,2.0,1.0
2609.0,30624.0,2.0,1.0
2609.0,33838.0,2.0,1.0
4588.0,2609.0,2.0,1.0
4588.0,7252.0,2.0,1.0
4588.0,9581.0,2.0,1.0
4588.0,31409.0,2.0,1.0
4588.0,31454.0,2.0,1.0
5480.0,7108.0,2.0,1.0
5480.0,9108.0,2.0,1.0
6817.0,32078.0,2.0,1.0
7038.0,7108.0,2.0,1.0
7038.0,9108.0,2.0,1.0
7108.0,31837.0,2.0,1.0
7217.0,8100.0,2.0,1.0
7252.0,30624.0,2.0,1.0
8397.0,29605.0,2.0,1.0
30287.0,33671.0,2.0,1.0
30624.0,9581.0,2.0,1.0
30678.0,33802.0,2.0,1.0
31171.0,29605.0,2.0,1.0
31409.0,30624.0,2.0,1.0
31409.0,33838.0,2.0,1.0
31454.0,30624.0,2.0,1.0
31454.0,33838.0,2.0,1.0
31837.0,9108.0,2.0,1.0
32234.0,32349.0,2.0,1.0
33110.0,30287.0,2.0,1.0
33607.0,5480.0,2.0,1.0
33607.0,7038.0,2.0,1.0
33607.0,31837.0,2.0,1.0
33838.0,7252.0,2.0,1.0
33838.0,9581.0,2.0,1.0
34204.0,2262.0,2.0,1.0
35732.0,37292.0,2.0,1.0
2976.0,7002.0,2.0,0.0
6454.0,34714.0,2.0,0.0
34979.0,30317.0,2.0,0.0
30775.0,1990.0,2.0,0.0
9706.0,3317.0,2.0,0.0
31601.0,33721.0,2.0,0.0
3465.0,1828.0,2.0,0.0
33583.0,3447.0,2.0,0.0
33615.0,34303.0,2.0,0.0
31212.0,3799.0,2.0,0.0
34430.0,30221.0,2.0,0.0
2262.0,33790.0,2.0,0.0
35241.0,32072.0,2.0,0.0
35881.0,33510.0,2.0,0.0
33428.0,30832.0,2.0,0.0
33318.0,31212.0,2.0,0.0
32350.0,3808.0,2.0,0.0
35881.0,9706.0,2.0,0.0
4514.0,6820.0,2.0,0.0
30287.0,37633.0,2.0,0.0
35535.0,1428.0,2.0,0.0
34066.0,9962.0,2.0,0.0
9581.0,30223.0,2.0,0.0
31598.0,6187.0,2.0,0.0
529.0,2262.0,2.0,0.0
5692.0,2426.0,2.0,0.0
1134.0,31525.0,2.0,0.0
2972.0,2050.0,2.0,0.0
32747.0,8735.0,2.0,0.0
3447.0,7168.0,2.0,0.0
1134.0,34714.0,2.0,0.0
7253.0,32228.0,2.0,0.0
35724.0,208.0,2.0,0.0
32043.0,6852.0,2.0,0.0
34184.0,32016.0,2.0,0.0
31212.0,34430.0,2.0,0.0
5003.0,36197.0,2.0,0.0
4864.0,3204.0,3.0,1.0
4864.0,30317.0,3.0,1.0
30317.0,3204.0,3.0,1.0
31850.0,3204.0,3.0,1.0
31850.0,4864.0,3.0,1.0
31850.0,30317.0,3.0,1.0
31850.0,37311.0,3.0,1.0
32072.0,3204.0,3.0,1.0
32072.0,30317.0,3.0,1.0
37311.0,3204.0,3.0,1.0
37311.0,4864.0,3.0,1.0
37311.0,30317.0,3.0,1.0
37311.0,32072.0,3.0,1.0
4627.0,795.0,3.0,0.0
3582.0,4054.0,3.0,0.0
30603.0,6697.0,3.0,0.0
2937.0,34337.0,3.0,0.0
32903.0,32349.0,3.0,0.0
6820.0,32373.0,3.0,0.0
38222.0,38203.0,3.0,0.0
3808.0,4864.0,3.0,0.0
31564.0,2917.0,3.0,0.0
32903.0,7854.0,3.0,0.0
32078.0,29566.0,3.0,0.0
32725.0,38560.0,3.0,0.0
9034.0,3447.0,3.0,0.0
1134.0,33792.0,4.0,1.0
1858.0,32497.0,4.0,1.0
1858.0,33428.0,4.0,1.0
3912.0,33242.0,4.0,1.0
3912.0,33792.0,4.0,1.0
5141.0,32120.0,4.0,1.0
5692.0,32497.0,4.0,1.0
7854.0,8101.0,4.0,1.0
30098.0,33792.0,4.0,1.0
30103.0,35241.0,4.0,1.0
31710.0,33792.0,4.0,1.0
32120.0,7644.0,4.0,1.0
32120.0,31465.0,4.0,1.0
32497.0,3912.0,4.0,1.0
32497.0,6280.0,4.0,1.0
32497.0,7854.0,4.0,1.0
32497.0,30098.0,4.0,1.0
32497.0,31710.0,4.0,1.0
32497.0,33242.0,4.0,1.0
32497.0,33465.0,4.0,1.0
33172.0,32043.0,4.0,1.0
33180.0,32043.0,4.0,1.0
33242.0,33792.0,4.0,1.0
33316.0,6373.0,4.0,1.0
33428.0,1601.0,4.0,1.0
33428.0,3912.0,4.0,1.0
33428.0,5692.0,4.0,1.0
33428.0,6280.0,4.0,1.0
33428.0,7168.0,4.0,1.0
33428.0,8387.0,4.0,1.0
33428.0,30098.0,4.0,1.0
33428.0,30103.0,4.0,1.0
33428.0,31212.0,4.0,1.0
33428.0,31710.0,4.0,1.0
33428.0,32497.0,4.0,1.0
33428.0,33154.0,4.0,1.0
33428.0,33242.0,4.0,1.0
33428.0,33490.0,4.0,1.0
33428.0,33510.0,4.0,1.0
33428.0,33721.0,4.0,1.0
33428.0,33792.0,4.0,1.0
33428.0,34244.0,4.0,1.0
33428.0,35028.0,4.0,1.0
33428.0,35535.0,4.0,1.0
33428.0,35881.0,4.0,1.0
33790.0,33428.0,4.0,1.0
34244.0,9360.0,4.0,1.0
34244.0,32120.0,4.0,1.0
34244.0,34653.0,4.0,1.0
34653.0,32497.0,4.0,1.0
34653.0,33428.0,4.0,1.0
35028.0,32497.0,4.0,1.0
35241.0,33792.0,4.0,1.0
35535.0,33792.0,4.0,1.0
35742.0,1601.0,4.0,1.0
35742.0,33428.0,4.0,1.0
37633.0,33428.0,4.0,1.0
39121.0,32043.0,4.0,1.0
39152.0,3912.0,4.0,1.0
39152.0,6764.0,4.0,1.0
39152.0,8757.0,4.0,1.0
39152.0,31710.0,4.0,1.0
39152.0,32307.0,4.0,1.0
39152.0,32497.0,4.0,1.0
39152.0,33242.0,4.0,1.0
39152.0,33428.0,4.0,1.0
39152.0,33792.0,4.0,1.0
39152.0,34244.0,4.0,1.0
39152.0,34836.0,4.0,1.0
39203.0,32497.0,4.0,1.0
39203.0,33428.0,4.0,1.0
34430.0,1990.0,4.0,0.0
38222.0,34184.0,4.0,0.0
32598.0,33721.0,4.0,0.0
35732.0,31935.0,4.0,0.0
9034.0,2050.0,4.0,0.0
4126.0,34127.0,4.0,0.0
33490.0,8392.0,4.0,0.0
9349.0,1973.0,4.0,0.0
32298.0,33592.0,4.0,0.0
29605.0,30775.0,4.0,0.0
6589.0,34306.0,4.0,0.0
31409.0,2976.0,4.0,0.0
29935.0,4588.0,4.0,0.0
32511.0,35203.0,4.0,0.0
33510.0,39096.0,4.0,0.0
2976.0,29755.0,4.0,0.0
9962.0,30130.0,4.0,0.0
37455.0,6454.0,4.0,0.0
30350.0,7002.0,4.0,0.0
3799.0,33925.0,4.0,0.0
32353.0,4627.0,4.0,0.0
3447.0,1912.0,4.0,0.0
208.0,4126.0,4.0,0.0
32547.0,31601.0,4.0,0.0
32307.0,34714.0,4.0,0.0
7697.0,3271.0,4.0,0.0
8387.0,36949.0,4.0,0.0
6076.0,32078.0,4.0,0.0
33172.0,31454.0,4.0,0.0
7168.0,30221.0,4.0,0.0
30324.0,6894.0,4.0,0.0
33428.0,29755.0,4.0,0.0
29952.0,33615.0,4.0,0.0
32104.0,5692.0,4.0,0.0
30130.0,32043.0,4.0,0.0
29605.0,31409.0,4.0,0.0
32351.0,2426.0,4.0,0.0
8080.0,33465.0,4.0,0.0
8387.0,29935.0,4.0,0.0
32104.0,33790.0,4.0,0.0
33180.0,6568.0,4.0,0.0
31598.0,33563.0,4.0,0.0
33802.0,2262.0,4.0,0.0
31271.0,30603.0,4.0,0.0
32547.0,31454.0,4.0,0.0
90235.0,32016.0,4.0,0.0
33792.0,4011.0,4.0,0.0
1601.0,6187.0,4.0,0.0
4125.0,33987.0,4.0,0.0
