Gene1,Gene2,CellLine,Label
7.0,1505.0,0.0,1.0
7.0,31920.0,0.0,1.0
28.0,2422.0,0.0,1.0
28.0,32174.0,0.0,1.0
34.0,34753.0,0.0,1.0
60.0,1349.0,0.0,1.0
86.0,8561.0,0.0,1.0
79.0,36752.0,0.0,1.0
85.0,33668.0,0.0,1.0
96.0,31917.0,0.0,1.0
130.0,6101.0,0.0,1.0
140.0,9391.0,0.0,1.0
190.0,31917.0,0.0,1.0
220.0,31917.0,0.0,1.0
228.0,9463.0,0.0,1.0
272.0,30835.0,0.0,1.0
309.0,1307.0,0.0,1.0
304.0,31917.0,0.0,1.0
307.0,31917.0,0.0,1.0
341.0,2556.0,0.0,1.0
372.0,6978.0,0.0,1.0
385.0,31917.0,0.0,1.0
390.0,31917.0,0.0,1.0
458.0,30334.0,0.0,1.0
480.0,31917.0,0.0,1.0
496.0,31917.0,0.0,1.0
508.0,31917.0,0.0,1.0
514.0,31917.0,0.0,1.0
518.0,31917.0,0.0,1.0
529.0,31917.0,0.0,1.0
545.0,31917.0,0.0,1.0
583.0,6760.0,0.0,1.0
580.0,31917.0,0.0,1.0
583.0,30540.0,0.0,1.0
589.0,31917.0,0.0,1.0
594.0,37458.0,0.0,1.0
623.0,4798.0,0.0,1.0
627.0,31917.0,0.0,1.0
634.0,31917.0,0.0,1.0
640.0,31917.0,0.0,1.0
734.0,31917.0,0.0,1.0
740.0,31917.0,0.0,1.0
794.0,31917.0,0.0,1.0
813.0,651.0,0.0,1.0
881.0,2103.0,0.0,1.0
881.0,31124.0,0.0,1.0
893.0,34138.0,0.0,1.0
906.0,31917.0,0.0,1.0
921.0,31917.0,0.0,1.0
930.0,31917.0,0.0,1.0
957.0,38543.0,0.0,1.0
965.0,31917.0,0.0,1.0
981.0,30896.0,0.0,1.0
1018.0,7483.0,0.0,1.0
1018.0,32507.0,0.0,1.0
1036.0,31917.0,0.0,1.0
1080.0,30490.0,0.0,1.0
1136.0,31917.0,0.0,1.0
1193.0,31917.0,0.0,1.0
1269.0,31917.0,0.0,1.0
1284.0,8950.0,0.0,1.0
1287.0,5.0,0.0,1.0
1344.0,9216.0,0.0,1.0
1373.0,31917.0,0.0,1.0
1420.0,31917.0,0.0,1.0
1428.0,34841.0,0.0,1.0
1455.0,31770.0,0.0,1.0
1470.0,33632.0,0.0,1.0
1470.0,35319.0,0.0,1.0
1496.0,31917.0,0.0,1.0
1565.0,2253.0,0.0,1.0
1559.0,36325.0,0.0,1.0
1559.0,38623.0,0.0,1.0
1601.0,9404.0,0.0,1.0
1617.0,31917.0,0.0,1.0
1733.0,496.0,0.0,1.0
1733.0,31917.0,0.0,1.0
1749.0,31917.0,0.0,1.0
1789.0,32529.0,0.0,1.0
1823.0,31917.0,0.0,1.0
1847.0,964.0,0.0,1.0
1847.0,2168.0,0.0,1.0
1863.0,31917.0,0.0,1.0
1883.0,31917.0,0.0,1.0
1898.0,31126.0,0.0,1.0
1898.0,31773.0,0.0,1.0
1898.0,33432.0,0.0,1.0
1942.0,30235.0,0.0,1.0
